government,official_name,name,addr:postcode,addr:city,addr:place,addr:street,addr:housenumber,phone,fax,email,website
tax,Delegatura UCS w Olsztynie,Delegatura UCS,10-421,Olsztyn,,Składowa,5,+48 89 538 74 00,+48 89 538 74 59,sekretariat.ucs.371000@mf.gov.pl,www.warminsko-mazurskie.kas.gov.pl/warminsko-mazurski-urzad-celno-skarbowy-w-olsztynie
customs,Oddział Celny w Olsztynie,Oddział Celny,10-421,Olsztyn,,Składowa,5,,+48 89 538 47 59,sekretariat.oc.371010@mf.gov.pl,www.warminsko-mazurskie.kas.gov.pl/warminsko-mazurski-urzad-celno-skarbowy-w-olsztynie
customs,Oddział Celny w Korszach,Oddział Celny,11-430,Korsze,,Dworcowa,1A,,+48 89 754 09 34,sekretariat.oc.371020@mf.gov.pl,www.warminsko-mazurskie.kas.gov.pl/warminsko-mazurski-urzad-celno-skarbowy-w-olsztynie
customs,Oddział Celny w Bezledach,Oddział Celny,11-200,Bezledy,,-,-,,,sekretariat.oc.371030@mf.gov.pl,www.warminsko-mazurskie.kas.gov.pl/warminsko-mazurski-urzad-celno-skarbowy-w-olsztynie
customs,Oddział Celny w Bartoszycach,Oddział Celny,11-200,Bartoszyce,,Zbożowa,8,+48 89 761 78 80,+48 89 764 04 13,sekretariat.oc.371040@mf.gov.pl,www.warminsko-mazurskie.kas.gov.pl/warminsko-mazurski-urzad-celno-skarbowy-w-olsztynie
customs,Oddział Celny w Ełku,Oddział Celny,19-300,Ełk,,Krzemowa,1,+48 87 621 80 74,+48 87 610 83 83,sekretariat.oc.371050@mf.gov.pl,www.warminsko-mazurskie.kas.gov.pl/warminsko-mazurski-urzad-celno-skarbowy-w-olsztynie
customs,Oddział Celny w Gołdapi,Oddział Celny,19-500,Gołdap,,Gumbińska,-,,+48 87 615 27 40,sekretariat.oc.371060@mf.gov.pl,www.warminsko-mazurskie.kas.gov.pl/warminsko-mazurski-urzad-celno-skarbowy-w-olsztynie
tax,Delegatura UCS w Elblągu,Delegatura UCS,82-300,Elbląg,,Warszawska,129A,+48 55 236 54 01,+48 55 236 54 06,sekretariat.ucs.372000@mf.gov.pl,www.warminsko-mazurskie.kas.gov.pl/warminsko-mazurski-urzad-celno-skarbowy-w-olsztynie
customs,Oddział Celny w Elblągu,Oddział Celny,82-300,Elbląg,,Warszawska,129A,,,sekretariat.oc.372010@mf.gov.pl,www.warminsko-mazurskie.kas.gov.pl/warminsko-mazurski-urzad-celno-skarbowy-w-olsztynie
customs,Oddział Celny w Braniewie,Oddział Celny,14-500,Braniewo,,Królewiecka,55,,+48 55 243 01 89,sekretariat.oc.372020@mf.gov.pl,www.warminsko-mazurskie.kas.gov.pl/warminsko-mazurski-urzad-celno-skarbowy-w-olsztynie
customs,Oddział Celny w Gronowie,Oddział Celny,14-500,Gronowo,,-,-,,,sekretariat.oc.372030@mf.gov.pl,www.warminsko-mazurskie.kas.gov.pl/warminsko-mazurski-urzad-celno-skarbowy-w-olsztynie
customs,Oddział Celny w Iławie,Oddział Celny,14-200,Iława,,Lubawska,12,,+48 89 648 50 09,sekretariat.oc.372040@mf.gov.pl,www.warminsko-mazurskie.kas.gov.pl/warminsko-mazurski-urzad-celno-skarbowy-w-olsztynie
customs,Oddział Celny w Grzechotkach,Oddział Celny,14-500,Grzechotki,,-,-,,+48 55 221 16 03,sekretariat.oc.372050@mf.gov.pl,www.warminsko-mazurskie.kas.gov.pl/warminsko-mazurski-urzad-celno-skarbowy-w-olsztynie
tax,Izba Administracji Skarbowej w Poznaniu,Izba Administracji Skarbowej,61-501,Poznań,,Dolna Wilda,80A,+48 61 858 61 00,+48 61 852 22 24,kancelaria.ias.poznan@mf.gov.pl,www.wielkopolskie.kas.gov.pl
tax,Urząd Skarbowy w Czarnkowie,Urząd Skarbowy,64-700,Czarnków,,Wodna,8,+48 67 222 49 99,+48 67 222 49 98,us.czarnkow@mf.gov.pl,www.wielkopolskie.kas.gov.pl/urzad-skarbowy-w-czarnkowie
tax,Urząd Skarbowy w Gnieźnie,Urząd Skarbowy,62-200,Gniezno,,Spichrzowa,4,+48 61 423 77 00,+48 61 423 77 17,us.gniezno@mf.gov.pl,www.wielkopolskie.kas.gov.pl/urzad-skarbowy-w-gnieznie
tax,Urząd Skarbowy w Gostyniu,Urząd Skarbowy,63-800,Gostyń,,Lipowa,2,+48 65 572 35 33,+48 65 572 37 24,us.gostyn@mf.gov.pl,www.wielkopolskie.kas.gov.pl/urzad-skarbowy-w-gostyniu
tax,Urząd Skarbowy w Grodzisku Wielkopolskim,Urząd Skarbowy,62-065,Grodzisk Wielkopolski,,Chopina,7,+48 61 442 64 00,+48 61 442 64 40,us.grodzisk-wielkopolski@mf.gov.pl,www.wielkopolskie.kas.gov.pl/urzad-skarbowy-w-grodzisku-wielkopolskim
tax,Urząd Skarbowy w Jarocinie,Urząd Skarbowy,63-200,Jarocin,,Tadeusza Kościuszki,21,+48 62 505 60 10,+48 62 505 60 29,us.jarocin@mf.gov.pl,www.wielkopolskie.kas.gov.pl/urzad-skarbowy-w-jarocinie
tax,Pierwszy Urząd Skarbowy w Kaliszu,Pierwszy Urząd Skarbowy,62-800,Kalisz,,Wrocławska,12,+48 62 768 17 00,+48 62 768 18 55,1us.kalisz@mf.gov.pl,www.wielkopolskie.kas.gov.plpierwszy-/urzad-skarbowy-w-kaliszu
tax,Drugi Urząd Skarbowy w Kaliszu,Drugi Urząd Skarbowy,62-800,Kalisz,,Fabryczna,1a,+48 62 767 20 51,+48 62 757 68 19,2us.kalisz@mf.gov.pl,www.wielkopolskie.kas.gov.pl/drugi-urzad-skarbowy-w-kaliszu
tax,Urząd Skarbowy w Kępnie,Urząd Skarbowy,63-600,Kępno,,Rynek,4,+48 62 782 93 00,+48 62 782 93 20,us.kepno@mf.gov.pl,www.wielkopolskie.kas.gov.pl/urzad-skarbowy-w-kepnie
tax,Urząd Skarbowy w Kole,Urząd Skarbowy,62-600,Koło,,Bolesława Prusa,10,+48 63 262 85 00,+48 63 262 85 50,us.kolo@mf.gov.pl,www.wielkopolskie.kas.gov.pl/urzad-skarbowy-w-kole
tax,Urząd Skarbowy w Koninie,Urząd Skarbowy,62-510,Konin,,Zakładowa,7A,+48 63 245 68 77,+48 63 245 68 71,us.konin@mf.gov.pl,www.wielkopolskie.kas.gov.pl/urzad-skarbowy-w-koninie
tax,Urząd Skarbowy w Kościanie,Urząd Skarbowy,64-000,Kościan,,Młyńska,5,+48 65 512 28 44,,us.koscian@mf.gov.pl,www.wielkopolskie.kas.gov.pl/urzad-skarbowy-w-koscianie
tax,Urząd Skarbowy w Krotoszynie,Urząd Skarbowy,63-700,Krotoszyn,,Polna,32,+48 62 725 19 00,+48 62 725 19 01,us.krotoszyn@mf.gov.pl,www.wielkopolskie.kas.gov.pl/urzad-skarbowy-w-krotoszynie
tax,Urząd Skarbowy w Lesznie,Urząd Skarbowy,64-100,Leszno,,Adama Mickiewicza,7,+48 65 525 83 00,,us.leszno@mf.gov.pl,www.wielkopolskie.kas.gov.pl/urzad-skarbowy-w-lesznie
tax,Urząd Skarbowy w Międzychodzie,Urząd Skarbowy,64-400,Międzychód,,Marszałka Piłsudskiego,2,+48 95 748 20 08,,us.miedzychod@mf.gov.pl,www.wielkopolskie.kas.gov.pl/urzad-skarbowy-w-miedzychodzie
tax,Urząd Skarbowy w Nowym Tomyślu,Urząd Skarbowy,64-300,Nowy Tomyśl,,Kolejowa,38,+48 61 295 68 00,+48 61 442 38 41,us.nowy-tomysl@mf.gov.pl,www.wielkopolskie.kas.gov.pl/urzad-skarbowy-w-nowym-tomyslu
tax,Urząd Skarbowy w Ostrowie Wielkopolskim,Urząd Skarbowy,63-400,Ostrów Wielkopolski,,Chłapowskiego,45,+48 62 595 51 00,+48 62 595 52 50,us.ostrow-wielkopolski@mf.gov.pl,www.wielkopolskie.kas.gov.pl/urzad-skarbowy-w-ostrowie-wielkopolskim
tax,Urząd Skarbowy w Ostrzeszowie,Urząd Skarbowy,63-500,Ostrzeszów,,Władysława Grabskiego,1,+48 62 587 03 00,+48 62 586 00 11,us.ostrzeszow@mf.gov.pl,www.wielkopolskie.kas.gov.pl/urzad-skarbowy-w-ostrzeszowie
tax,Urząd Skarbowy w Pile,Urząd Skarbowy,64-920,Piła,,Kossaka,106,+48 67 352 60 00,+48 67 351 26 96,us.pila@mf.gov.pl,www.wielkopolskie.kas.gov.pl/urzad-skarbowy-w-pile
tax,Urząd Skarbowy Poznań - Grunwald,Urząd Skarbowy Poznań - Grunwald,60-179,Poznań,,Mariana Smoluchowskiego,1,+48 61 664 40 00,+48 61 664 40 37,us.poznan-grunwald@mf.gov.pl,www.wielkopolskie.kas.gov.pl/urzad-skarbowy-poznan-grunwald
tax,Urząd Skarbowy Poznań - Jeżyce,Urząd Skarbowy Poznań - Jeżyce,61-845,Poznań,,Strzelecka,2/6,+48 61 647 18 00,+48 61 647 19 21,us.poznan-jezyce@mf.gov.pl,www.wielkopolskie.kas.gov.pl/urzad-skarbowy-poznan-jezyce
tax,Urząd Skarbowy Poznań - Nowe Miasto,Urząd Skarbowy Poznań - Nowe Miasto,60-965,Poznań,,Dezyderego Chłapowskiego,17/18,+48 61 873 03 00,+48 61 874 71 10,us.poznan.nowe-miasto@mf.gov.pl,www.wielkopolskie.kas.gov.pl/urzad-skarbowy-poznan-nowe-miasto
tax,Pierwszy Urząd Skarbowy w Poznaniu,Pierwszy Urząd Skarbowy,61-501,Poznań,,Dolna Wilda,80,+48 61 657 87 87,+48 61 651 25 10,1us.poznan@mf.gov.pl,www.wielkopolskie.kas.gov.pl/pierwszy-urzad-skarbowy-w-poznaniu
tax,Urząd Skarbowy Poznań - Winogrady,Urząd Skarbowy Poznań - Winogrady,60-685,Poznań,,Zygmunta Wojciechowskiego,3/5,+48 61 827 01 00,+48 61 827 01 01,us.poznan-winogrady@mf.gov.pl,www.wielkopolskie.kas.gov.pl/urzad-skarbowy-poznan-winogrady
tax,Urząd Skarbowy Poznań - Wilda,Urząd Skarbowy Poznań - Wilda,61-501,Poznań,,Dolna Wilda,80B,+48 61 832 88 00,+48 61 833 38 12,us.poznan-wilda@mf.gov.pl,www.wielkopolskie.kas.gov.pl/urzad-skarbowy-poznan-wilda
tax,Urząd Skarbowy w Rawiczu,Urząd Skarbowy,63-900,Rawicz,,Stanisława Staszica,4,+48 65 546 61 00,,us.rawicz@mf.gov.pl,www.wielkopolskie.kas.gov.pl/urzad-skarbowy-w-rawiczu
tax,Urząd Skarbowy w Słupcy,Urząd Skarbowy,62-400,Słupca,,Wspólna,1,+48 63 274 39 60,+48 63 274 39 75,us.slupca@mf.gov.pl,www.wielkopolskie.kas.gov.pl/urzad-skarbowy-w-slupcy
tax,Urząd Skarbowy w Szamotułach,Urząd Skarbowy,64-500,Szamotuły,,Bolesława Chrobrego,17A,+48 61 292 06 14,,us.szamotuly@mf.gov.pl,www.wielkopolskie.kas.gov.pl/urzad-skarbowy-w-szamotulach
tax,Urząd Skarbowy w Śremie,Urząd Skarbowy,63-100,Śrem,,Wojska Polskiego,12,+48 61 283 65 01,+48 61 283 67 44,us.srem@mf.gov.pl,www.wielkopolskie.kas.gov.pl/urzad-skarbowy-w-sremie
tax,Urząd Skarbowy w Środzie Wielkopolskiej,Urząd Skarbowy,63-000,Środa Wielkopolska,,Harcerska,2,+48 61 285 80 91,+48 61 286 79 17,us.sroda-wielkopolska@mf.gov.pl,www.wielkopolskie.kas.gov.pl/urzad-skarbowy-w-srodzie-wielkopolskiej
tax,Urząd Skarbowy w Turku,Urząd Skarbowy,62-700,Turek,,Konińska,1,+48 63 280 44 44,+48 63 278 83 30,us.turek@mf.gov.pl,www.wielkopolskie.kas.gov.pl/urzad-skarbowy-w-turku
tax,Urząd Skarbowy w Wągrowcu,Urząd Skarbowy,62-100,Wągrowiec,,Kościuszki,19A,+48 67 268 11 00,+48 67 268 11 63,us.wagrowiec@mf.gov.pl,www.wielkopolskie.kas.gov.pl/urzad-skarbowy-w-wagrowcu
tax,Urząd Skarbowy w Wolsztynie,Urząd Skarbowy,64-200,Wolsztyn,,Dworcowa,15,+48 68 347 55 00,+48 68 347 55 38,us.wolsztyn@mf.gov.pl,www.wielkopolskie.kas.gov.pl/urzad-skarbowy-w-wolsztynie
tax,Urząd Skarbowy we Wrześni,Urząd Skarbowy,62-300,Września,,Warszawska,26,+48 61 435 91 00,+48 61 435 91 06,us.wrzesnia@mf.gov.pl,www.wielkopolskie.kas.gov.pl/urzad-skarbowy-w-wrzesni
tax,Urząd Skarbowy w Złotowie,Urząd Skarbowy,77-400,Złotów,,Al. Piasta,25,+48 67 263 54 20,,us.zlotow@mf.gov.pl,www.wielkopolskie.kas.gov.pl/urzad-skarbowy-w-zlotowie
tax,Urząd Skarbowy w Chodzieży,Urząd Skarbowy,64-800,Chodzież,,Ofiar Gór Morzewskich,1,+48 67 281 26 00,+48 67 281 26 01,us.chodziez@mf.gov.pl,www.wielkopolskie.kas.gov.pl/urzad-skarbowy-w-chodziezy
tax,Urząd Skarbowy w Obornikach,Urząd Skarbowy,64-600,Oborniki,,Rynek,4,+48 61 297 54 00,+48 61 297 54 01,us.oborniki@mf.gov.pl,www.wielkopolskie.kas.gov.pl/urzad-skarbowy-w-obornikach
tax,Urząd Skarbowy w Pleszewie,Urząd Skarbowy,63-300,Pleszew,,M. Bogusza,6,+48 62 508 17 77,+48 62 508 17 89,us.pleszew@mf.gov.pl,www.wielkopolskie.kas.gov.pl/urzad-skarbowy-w-pleszewie
tax,Pierwszy Wielkopolski Urząd Skarbowy w Poznaniu,Pierwszy Wielkopolski Urząd Skarbowy,61-726,Poznań,,pl. Cyryla Ratajskiego,5,+48 61 225 45 50,+48 61 225 46 58,1.wielkopolski.us@mf.gov.pl,www.wielkopolskie.kas.gov.pl/pierwszy-wielkopolski-urząd-skarbowy-w-poznaniu
tax,Drugi Wielkopolski Urząd Skarbowy w Kaliszu,Drugi Wielkopolski Urząd Skarbowy,62-800,Kalisz,,Fabryczna,1A,+48 62 768 20 20,+48 62 768 20 40,2.wielkopolski.us@mf.gov.pl,www.wielkopolskie.kas.gov.pl/drugi-wielkopolski-urząd-skarbowy-w-kaliszu
customs,Wielkopolski Urząd Celno-Skarbowy w Poznaniu,Wielkopolski Urząd Celno-Skarbowy,61-037,Poznań,,Krańcowa,28,,+48 61 658 35 18,wielkopolski.ucs@mf.gov.pl,www.wielkopolskie.kas.gov.pl/wielkopolski-urząd-celno-skarbowy-w-poznaniu
tax,Delegatura UCS w Poznaniu,Delegatura UCS,61-037,Poznań,,Krańcowa,28,+48 61 840 43 48,+48 61 658 35 18,ucs.391000@mf.gov.pl,www.wielkopolskie.kas.gov.pl/wielkopolski-urząd-celno-skarbowy-w-poznaniu
customs,Oddział Celny w Poznaniu,Oddział Celny,60-449,Poznań,,Wichrowa,4,+48 61 848 80 71,+48 61 848 80 06,oc.391010@mf.gov.pl,www.wielkopolskie.kas.gov.pl/wielkopolski-urząd-celno-skarbowy-w-poznaniu
customs,Oddział Celny „MTP” w Poznaniu,Oddział Celny „MTP”,60-734,Poznań,,Głogowska,14,+48 61 866 67 37,+48 61 866 64 26,oc.391020@mf.gov.pl,www.wielkopolskie.kas.gov.pl/wielkopolski-urząd-celno-skarbowy-w-poznaniu
customs,Oddział Celny Port Lotniczy Poznań-Ławica,Oddział Celny Port Lotniczy Poznań-Ławica,60-189,Poznań,,Bukowska,285,+48 61 862 38 00,+48 61 862 38 20,oc.391030@mf.gov.pl,www.wielkopolskie.kas.gov.pl/wielkopolski-urząd-celno-skarbowy-w-poznaniu
customs,Oddział Celny w Gądkach,Oddział Celny,62-023,Gądki,,Poznańska,71,+48 61 817 11 55,+48 61 817 05 82,oc.391040@mf.gov.pl,www.wielkopolskie.kas.gov.pl/wielkopolski-urząd-celno-skarbowy-w-poznaniu
tax,Delegatura UCS w Pile,Delegatura UCS,64-920,Piła,,Przemysłowa,23,+48 67 211 90 10,,ucs.392000@mf.gov.pl,www.wielkopolskie.kas.gov.pl/wielkopolski-urząd-celno-skarbowy-w-poznaniu
customs,Oddział Celny w Pile,Oddział Celny,64-920,Piła,,Przemysłowa,23,+48 67 211 90 19,,oc.392010@mf.gov.pl,www.wielkopolskie.kas.gov.pl/wielkopolski-urząd-celno-skarbowy-w-poznaniu
tax,Delegatura UCS w Lesznie,Delegatura UCS,64-100,Leszno,,Dekana,3,,+48 65 526 97 14,ucs.393000@mf.gov.pl,www.wielkopolskie.kas.gov.pl/wielkopolski-urząd-celno-skarbowy-w-poznaniu
customs,Oddział Celny w Lesznie,Oddział Celny,64-100,Leszno,,Dekana,3,+48 65 525 89 93,+48 65 526 97 13,oc.393010@mf.gov.pl,www.wielkopolskie.kas.gov.pl/wielkopolski-urząd-celno-skarbowy-w-poznaniu
customs,Oddział Celny w Nowym Tomyślu,Oddział Celny,64-300,Nowy Tomyśl,,Celna,1,+48 61 442 30 21,+48 61 442 30 62,oc.393020@mf.gov.pl,www.wielkopolskie.kas.gov.pl/wielkopolski-urząd-celno-skarbowy-w-poznaniu
tax,Delegatura UCS w Kaliszu,Delegatura UCS,62-800,Kalisz,,Fabryczna,1A,+48 62 768 20 80,+48 62 768 20 95,ucs.394000@mf.gov.pl,www.wielkopolskie.kas.gov.pl/wielkopolski-urząd-celno-skarbowy-w-poznaniu
customs,Oddział Celny w Kaliszu,Oddział Celny,62-800,Kalisz,,Powstańców Wlkp.,1-3,+48 62 765 46 05,,oc.394010@mf.gov.pl,www.wielkopolskie.kas.gov.pl/wielkopolski-urząd-celno-skarbowy-w-poznaniu
customs,Oddział Celny w Koninie,Oddział Celny,62-571,Modła Królewska,,Skandynawska,5,+48 63 246 61 00,,oc.394020@mf.gov.pl,www.wielkopolskie.kas.gov.pl/wielkopolski-urząd-celno-skarbowy-w-poznaniu
tax,Delegatura Krajowej Informacji Skarbowej w Lesznie,Delegatura Krajowej Informacji Skarbowej,64-100,Leszno,,Dekana,6,+48 65 619 89 00,,kis.leszno@mf.gov.pl,www.kis.gov.pl
tax,Biuro Wymiany Informacji Podatkowych w Koninie,Biuro Wymiany Informacji Podatkowych,62-510,Konin,,Poznańska,46,+48 63 240 19 77,+48 63 240 19 88,bwip.ias.poznan@mf.gov.pl,www.wielkopolskie.kas.gov.pl
tax,Izba Administracji Skarbowej w Szczecinie,Izba Administracji Skarbowej,70-525,Szczecin,,Franklina Delano Roosevelta,1/2,+48 91 480 36 00,+48 91 480 36 56,ias.szczecin@mf.gov.pl,www.zachodniopomorskie.kas.gov.pl
tax,Urząd Skarbowy w Białogardzie,Urząd Skarbowy,78-200,Białogard,,Mickiewicza,3,+48 94 311 04 00,+48 94 312 48 68,us.bialogard@mf.gov.pl,www.zachodniopomorskie.kas.gov.pl/urzad-skarbowy-w-bialogardzie
tax,Urząd Skarbowy w Choszcznie,Urząd Skarbowy,73-200,Choszczno,,Lipcowa,16,+48 95 717 43 00,+48 95 717 43 61,us.choszczno@mf.gov.pl,www.zachodniopomorskie.kas.gov.pl/urzad-skarbowy-w-choszcznie
tax,Urząd Skarbowy w Drawsku Pomorskim,Urząd Skarbowy,78-500,Drawsko Pomorskie,,Józefa Piłsudskiego,35-37,,+48 94 363 23 68,us.drawsko.pomorskie@mf.gov.pl,www.zachodniopomorskie.kas.gov.pl/urzad-skarbowy-w-drawsku-pomorskim
tax,Urząd Skarbowy w Goleniowie,Urząd Skarbowy,72-100,Goleniów,,Plac Lotników,1,+48 91 432 15 00,+48 91 418 25 98,us.goleniow@mf.gov.pl,www.zachodniopomorskie.kas.gov.pl/urzad-skarbowy-w-goleniowie
tax,Urząd Skarbowy w Gryficach,Urząd Skarbowy,72-300,Gryfice,,Niepodległości,54A,+48 91 387 84 00,+48 91 387 84 02,us.gryfice@mf.gov.pl,www.zachodniopomorskie.kas.gov.pl/urzad-skarbowy-w-gryficach
tax,Urząd Skarbowy w Gryfinie,Urząd Skarbowy,74-100,Gryfino,,Szczecińska,24,,+48 91 404 51 58,us.gryfino@mf.gov.pl,www.zachodniopomorskie.kas.gov.pl/urzad-skarbowy-w-gryfinie
tax,Urząd Skarbowy w Kamieniu Pomorskim,Urząd Skarbowy,72-400,Kamień Pomorski,,Mieszka I,5B,,+48 91 382 19 46,us.kamien-pomorski@mf.gov.pl,www.zachodniopomorskie.kas.gov.pl/urzad-skarbowy-w-kamieniu-pomorskim
tax,Urząd Skarbowy w Kołobrzegu,Urząd Skarbowy,78-100,Kołobrzeg,,Armii Krajowej,2,+48 94 355 19 00,+48 94 352 48 38,us.kolobrzeg@mf.gov.pl,www.zachodniopomorskie.kas.gov.pl/urzad-skarbowy-w-kolobrzegu
tax,Pierwszy Urząd Skarbowy w Koszalinie,Pierwszy Urząd Skarbowy,75-216,Koszalin,,Przemysłowa,3,+48 94 345 95 00,+48 94 346 07 51,1us.koszalin@mf.gov.pl,www.zachodniopomorskie.kas.gov.pl/pierwszy-urzad-skarbowy-w-koszalinie
tax,Drugi Urząd Skarbowy w Koszalinie,Drugi Urząd Skarbowy,75-549,Koszalin,,Stanisława Moniuszki,15,+48 94 347 75 00,+48 94 345 24 71,2us.koszalin@mf.gov.pl,www.zachodniopomorskie.kas.gov.pl/drugi-urzad-skarbowy-w-koszalinie
tax,Urząd Skarbowy w Myśliborzu,Urząd Skarbowy,74-300,Myślibórz,,Witolda Pileckiego,18,+48 95 747 72 20,+48 95 747 72 59,us.mysliborz@mf.gov.pl,www.zachodniopomorskie.kas.gov.pl/urzad-skarbowy-w-mysliborzu
tax,Urząd Skarbowy w Pyrzycach,Urząd Skarbowy,74-200,Pyrzyce,,1 Maja,16,+48 91 578 91 00,+48 91 570 27 10,us.pyrzyce@mf.gov.pl,www.zachodniopomorskie.kas.gov.pl/urzad-skarbowy-w-pyrzycach
tax,Urząd Skarbowy w Stargardzie,Urząd Skarbowy,73-110,Stargard,,Towarowa,15,+48 91 576 32 00,+48 91 576 32 01,us.stargard@mf.gov.pl,www.zachodniopomorskie.kas.gov.pl/urzad-skarbowy-w-stargardzie
tax,Pierwszy Urząd Skarbowy w Szczecinie,Pierwszy Urząd Skarbowy,70-217,Szczecin,,Michała Drzymały,5,+48 91 813 05 00,+48 91 813 72 70,1us.szczecin@mf.gov.pl,www.zachodniopomorskie.kas.gov.pl/pierwszy-urzad-skarbowy-w-szczecinie
tax,Drugi Urząd Skarbowy w Szczecinie,Drugi Urząd Skarbowy,71-417,Szczecin,,Wacława Felczaka,19,+48 91 882 31 00,+48 91 882 31 15,2us.szczecin@mf.gov.pl,www.zachodniopomorskie.kas.gov.pl/drugi-urzad-skarbowy-w-szczecinie
tax,Trzeci Urząd Skarbowy w Szczecinie,Trzeci Urząd Skarbowy,70-783,Szczecin,,Lucjana Rydla,65,+48 91 810 34 00,+48 91 810 34 36,3us.szczecin@mf.gov.pl,www.zachodniopomorskie.kas.gov.pl/trzeci-urzad-skarbowy-w-szczecinie
tax,Urząd Skarbowy w Szczecinku,Urząd Skarbowy,78-400,Szczecinek,,Mickiewicza,13.14,+48 94 371 46 00,+48 94 371 46 81,us.szczecinek@mf.gov.pl,www.zachodniopomorskie.kas.gov.pl/urzad-skarbowy-w-szczecinku
tax,Urząd Skarbowy w Świnoujściu,Urząd Skarbowy,72-600,Świnoujście,,Kazimierza Pułaskiego,7,+48 91 322 02 00,+48 91 321 54 17,us.swinoujscie@mf.gov.pl,www.zachodniopomorskie.kas.gov.pl/urzad-skarbowy-w-swinoujsciu
tax,Urząd Skarbowy w Wałczu,Urząd Skarbowy,78-600,Wałcz,,T. Kościuszki,4,+48 67 254 98 00,+48 67 254 98 98,us.walcz@mf.gov.pl,www.zachodniopomorskie.kas.gov.pl/urzad-skarbowy-w-walczu
tax,Zachodniopomorski Urząd Skarbowy w Szczecinie,Zachodniopomorski Urząd Skarbowy,71-210,Szczecin,,Żołnierska,45,,+48 91 440 67 50,kancelaria.zachodniopomorski.us@mf.gov.pl,www.zachodniopomorskie.kas.gov.pl/zachodniopomorski-urzad-skarbowy-w-szczecinie
customs,Zachodniopomorski Urząd Celno-Skarbowy w Szczecinie,Zachodniopomorski Urząd Celno-Skarbowy,70-515,Szczecin,,Małopolska,44,,,sekretariat.zachodniopomorski.ucs@mf.gov.pl,www.zachodniopomorskie.kas.gov.pl/zachodniopomorski-urzad-celno-skarbowy-w-szczecinie
tax,Delegatura UCS w Szczecinie,Delegatura UCS,71-210,Szczecin,,Żołnierska,45,+48 91 440 65 12,+48 91 433 46 50,sekretariat.zachodniopomorski.ucs@mf.gov.pl,www.zachodniopomorskie.kas.gov.pl/zachodniopomorski-urzad-celno-skarbowy-w-szczecinie
customs,Oddział Celny w Szczecinie,Oddział Celny,70-952,Szczecin,,Energetyków,55,+48 91 480 55 42,,oc.szczecin@mf.gov.pl,www.zachodniopomorskie.kas.gov.pl/zachodniopomorski-urzad-celno-skarbowy-w-szczecinie
customs,Oddział Celny „Nabrzeże Łasztownia” w Szczecinie,Oddział Celny „Nabrzeże Łasztownia”,70-603,Szczecin,,Bytomska,9,+48 73 598 20 67,,oc.lasztownia@mf.gov.pl,www.zachodniopomorskie.kas.gov.pl/zachodniopomorski-urzad-celno-skarbowy-w-szczecinie
customs,Oddział Celny Port Lotniczy Szczecin-Goleniów,Oddział Celny Port Lotniczy Szczecin-Goleniów,72-100,Goleniów,,Glewice,1A,,,oc.goleniow@mf.gov.pl,www.zachodniopomorskie.kas.gov.pl/zachodniopomorski-urzad-celno-skarbowy-w-szczecinie
customs,Oddział Celny w Świnoujściu,Oddział Celny,72-602,Świnoujście,,Dworcowa,1,+48 66 059 98 85,,oc.swinoujscie@mf.gov.pl,www.zachodniopomorskie.kas.gov.pl/zachodniopomorski-urzad-celno-skarbowy-w-szczecinie
tax,Delegatura UCS w Koszalinie,Delegatura UCS,75-620,Koszalin,,Racławicka,3-5,,,2sekretariat.zachodniopomorski.ucs@mf.gov.pl,www.zachodniopomorskie.kas.gov.pl/zachodniopomorski-urzad-celno-skarbowy-w-szczecinie
customs,Oddział Celny w Koszalinie,Oddział Celny,75-216,Koszalin,,Przemysłowa,3,,+48 94 341 60 87,oc.koszalin@mf.gov.pl,www.zachodniopomorskie.kas.gov.pl/zachodniopomorski-urzad-celno-skarbowy-w-szczecinie
customs,Oddział Celny w Kołobrzegu,Oddział Celny,78-100,Kołobrzeg,,Portowa,41,,,oc.kolobrzeg@mf.gov.pl,www.zachodniopomorskie.kas.gov.pl/zachodniopomorski-urzad-celno-skarbowy-w-szczecinie
customs,Oddział Celny w Szczecinku,Oddział Celny,78-400,Szczecinek,,Cieślaka,4,+48 94 374 67 81,,oc.szczecinek@mf.gov.pl,www.zachodniopomorskie.kas.gov.pl/zachodniopomorski-urzad-celno-skarbowy-w-szczecinie
